Executando Fernandes MODIFICADO
Rodando pra 1h
Optimize a model with 250030 rows, 374280 columns and 4358726 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+07]
  Objective range [3e-01, 7e-01]
  Bounds range    [1e+00, 1e+07]
  RHS range       [1e+00, 5e+02]
Presolve removed 16 rows and 8 columns (presolve time = 5s) ...
Presolve removed 16 rows and 8 columns
Presolve time: 5.15s
Presolved: 250014 rows, 374272 columns, 2491701 nonzeros
Variable types: 249500 continuous, 124772 integer (124770 binary)
Found heuristic solution: objective 25032.000000
Found heuristic solution: objective 24838.500000
Optimize a model with 250014 rows, 374272 columns and 2491701 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 6e+06]
  Objective range [3e-01, 7e-01]
  Bounds range    [1e+00, 8e+04]
  RHS range       [1e+00, 5e+02]
Presolved: 250014 rows, 374272 columns, 2491701 nonzeros


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   1.498975e+03   0.000000e+00      9s
    2329    2.4315572e-04   2.622990e+03   0.000000e+00     17s
    4299    3.6049319e-03   1.018010e+05   0.000000e+00     27s
    5272    1.9669150e+00   6.565015e+03   0.000000e+00     32s
    8077    1.0001715e+01   5.751223e+03   0.000000e+00     37s
   10000    1.0948914e+01   7.397508e+03   0.000000e+00     41s
   10938    1.0949159e+01   4.895859e+03   0.000000e+00     46s
   11889    1.0949537e+01   5.343766e+03   0.000000e+00     52s
   12758    1.0949874e+01   6.094676e+03   0.000000e+00     59s
   14094    1.0950059e+01   5.756199e+03   0.000000e+00     68s
   15239    1.0950464e+01   1.294541e+04   0.000000e+00     78s
   16580    1.0950784e+01   4.920549e+03   0.000000e+00     88s
   18292    1.0952251e+01   5.110005e+03   0.000000e+00    101s
   20352    1.0954321e+01   5.218203e+03   0.000000e+00    119s
   22588    1.1102620e+01   4.535933e+03   0.000000e+00    139s
   24543    1.1313591e+01   3.330945e+03   0.000000e+00    150s
   26069    1.1994979e+01   1.700292e+04   0.000000e+00    163s
   28119    1.2037991e+01   6.727911e+03   0.000000e+00    182s
   30494    1.2038300e+01   3.576068e+03   0.000000e+00    209s
   32973    1.2183709e+01   4.076084e+03   0.000000e+00    221s
   35403    1.2185357e+01   4.961183e+03   0.000000e+00    248s
   38026    1.2273234e+01   3.882311e+03   0.000000e+00    276s
   40851    1.2274425e+01   4.111448e+03   0.000000e+00    312s
   43832    1.2294151e+01   4.018224e+03   0.000000e+00    326s
   47059    1.2295141e+01   4.048375e+03   0.000000e+00    369s
   50286    1.2296346e+01   3.496228e+03   0.000000e+00    415s
   53504    1.2297422e+01   5.429573e+03   0.000000e+00    462s
   56731    1.2307851e+01   4.128871e+03   0.000000e+00    510s
   59958    1.2308757e+01   3.670874e+03   0.000000e+00    558s
   63185    1.2309971e+01   4.449073e+03   0.000000e+00    607s
   65667    1.2424496e+01   4.925180e+03   0.000000e+00    639s
   68894    1.2533190e+01   3.092824e+03   0.000000e+00    684s
   72121    1.2552575e+01   2.825832e+03   0.000000e+00    731s
   75348    1.2667182e+01   6.581247e+03   0.000000e+00    760s
   78575    1.2668272e+01   3.663846e+03   0.000000e+00    800s
   81802    1.2689670e+01   5.529658e+03   0.000000e+00    839s
   85029    1.2693707e+01   4.456849e+03   0.000000e+00    883s
   88256    1.2721849e+01   4.222312e+03   0.000000e+00    912s
   91483    1.2722530e+01   7.677936e+03   0.000000e+00    969s
   94710    1.2723085e+01   4.913674e+03   0.000000e+00   1019s
   97759    1.2723889e+01   6.372549e+03   0.000000e+00   1063s
  100986    1.2724327e+01   3.532287e+03   0.000000e+00   1115s
  104213    1.2748052e+01   3.492243e+03   0.000000e+00   1160s
  107440    1.2781724e+01   6.862173e+03   0.000000e+00   1170s
  110667    1.2784100e+01   4.780758e+03   0.000000e+00   1222s
  113894    1.2785172e+01   4.548069e+03   0.000000e+00   1279s
  117121    1.2786060e+01   3.825866e+03   0.000000e+00   1336s
  120348    1.2787562e+01   4.659243e+03   0.000000e+00   1395s
  123575    1.2790715e+01   6.137906e+03   0.000000e+00   1456s
  126802    1.2827425e+01   5.362481e+03   0.000000e+00   1505s
  130029    1.2900595e+01   4.086185e+03   0.000000e+00   1562s
  133256    1.2902677e+01   4.624717e+03   0.000000e+00   1621s
  136483    1.2977552e+01   4.277476e+03   0.000000e+00   1683s
  139710    1.3024936e+01   3.828208e+03   0.000000e+00   1739s
  142937    1.3027386e+01   4.830105e+03   0.000000e+00   1804s
  146164    1.3120950e+01   9.589864e+03   0.000000e+00   1854s
  149391    1.3134506e+01   3.806845e+03   0.000000e+00   1917s
  152618    1.3153451e+01   3.201094e+03   0.000000e+00   1956s
  155845    1.3167585e+01   4.699470e+03   0.000000e+00   1998s
  159072    1.3177572e+01   3.736721e+03   0.000000e+00   2043s
  162299    1.3189685e+01   3.874043e+03   0.000000e+00   2080s
  165526    1.3195235e+01   3.930442e+03   0.000000e+00   2127s
  168753    1.3197732e+01   4.415241e+03   0.000000e+00   2177s
  171980    1.3199425e+01   5.355791e+03   0.000000e+00   2212s
  175207    1.3221149e+01   5.949699e+03   0.000000e+00   2239s
  178434    1.3222795e+01   5.109921e+03   0.000000e+00   2292s
  181661    1.3223313e+01   4.114712e+03   0.000000e+00   2346s
  184888    1.3223913e+01   4.432880e+03   0.000000e+00   2403s
  188115    1.3225482e+01   6.295834e+03   0.000000e+00   2457s
  191342    1.3250079e+01   3.727794e+03   0.000000e+00   2511s
  194569    1.3256574e+01   4.015695e+03   0.000000e+00   2560s
  197796    1.3289667e+01   9.377493e+03   0.000000e+00   2612s
  201023    1.3291008e+01   4.465539e+03   0.000000e+00   2658s
  204250    1.3291879e+01   4.477586e+03   0.000000e+00   2712s
  207477    1.3293773e+01   4.714316e+03   0.000000e+00   2768s
  210704    1.3308669e+01   8.356593e+03   0.000000e+00   2818s
  213931    1.3308771e+01   5.553945e+03   0.000000e+00   2837s
  217158    1.3309862e+01   4.970907e+03   0.000000e+00   2869s
  220385    1.3310094e+01   3.405653e+03   0.000000e+00   2889s
  223612    1.3310663e+01   4.443210e+03   0.000000e+00   2899s
  226839    1.3311320e+01   6.054289e+03   0.000000e+00   2938s
  230066    1.3312143e+01   6.620049e+03   0.000000e+00   2977s
  233293    1.3312890e+01   3.965879e+03   0.000000e+00   3023s
  236520    1.3313046e+01   3.917111e+03   0.000000e+00   3036s
  239747    1.3313115e+01   3.318681e+03   0.000000e+00   3043s
  242974    1.3313214e+01   2.960641e+03   0.000000e+00   3048s
  246201    1.3313338e+01   3.208909e+03   0.000000e+00   3051s
  249428    1.3314218e+01   3.355636e+03   0.000000e+00   3071s
  252655    1.3314839e+01   3.292619e+03   0.000000e+00   3125s
  255882    1.3316498e+01   6.326388e+03   0.000000e+00   3142s
  259109    1.3318298e+01   6.647219e+03   0.000000e+00   3176s
  262336    1.3332680e+01   4.758627e+03   0.000000e+00   3218s
  265563    1.3334389e+01   4.432959e+03   0.000000e+00   3246s
  268790    1.3336286e+01   4.218062e+03   0.000000e+00   3266s
  272017    1.3369761e+01   7.511933e+03   0.000000e+00   3291s
  275244    1.3370280e+01   6.431497e+03   0.000000e+00   3335s
  278471    1.3371005e+01   6.694367e+03   0.000000e+00   3376s
  281698    1.3371860e+01   5.307369e+03   0.000000e+00   3415s
  284925    1.3371997e+01   3.230428e+03   0.000000e+00   3431s
  288152    1.3372105e+01   3.018477e+03   0.000000e+00   3438s
  291379    1.3372209e+01   3.411957e+03   0.000000e+00   3456s
  294606    1.3372437e+01   4.294310e+03   0.000000e+00   3484s
  297833    1.3373087e+01   2.798535e+03   0.000000e+00   3508s
  301060    1.3373391e+01   2.497222e+03   0.000000e+00   3539s
  304287    1.3375741e+01   2.712837e+03   0.000000e+00   3562s

Root relaxation: time limit, 307366 iterations, 3592.06 seconds

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0          -    0      24838.5000          -      -     - 3600s

Explored 0 nodes (307366 simplex iterations) in 3600.06 seconds
Thread count was 1 (of 4 available processors)

Time limit reached
Best objective 2.483850000000e+04, best bound -, gap -
Tempo: 3596.39 segundos

0 499 87 14 42 25 55 
1 499 68 43 26 63 54 
2 499 81 28 42 58 54 
3 499 35 43 34 57 73 
4 499 44 58 34 56 66 
5 499 28 59 72 82 55 
6 499 31 76 41 65 37 
7 499 31 58 55 36 48 
8 499 74 59 29 60 17 
9 499 35 73 48 57 69 
10 499 58 56 51 38 49 
11 499 66 60 22 61 42 
12 499 34 71 71 37 81 
13 499 98 28 16 12 27 
14 499 79 41 30 34 34 
15 499 68 25 58 46 38 
16 499 42 56 74 36 42 
17 499 21 57 73 51 48 
18 499 34 72 38 62 69 
19 499 93 48 8 21 46 
20 499 73 29 44 54 38 
21 499 65 24 66 50 31 
22 499 79 35 38 53 21 
23 499 64 44 42 44 34 
24 499 21 48 78 85 58 
25 499 32 72 61 35 42 
26 499 48 30 43 57 72 
27 499 96 15 44 37 39 
28 499 15 59 44 84 57 
29 499 84 29 21 56 21 
30 499 0 83 53 70 76 
31 499 79 37 17 21 48 
32 499 82 10 24 33 25 
33 499 41 74 35 37 44 
34 499 22 53 53 44 54 
35 499 81 37 46 18 19 
36 499 57 32 69 53 45 
37 499 7 92 65 65 69 
38 499 93 44 12 30 39 
39 499 27 53 40 61 83 
40 499 83 46 56 37 47 
41 499 50 63 60 59 25 
42 499 34 34 37 76 70 
43 499 42 39 66 62 53 
44 499 62 59 29 54 30 
45 499 24 81 81 46 63 
46 499 67 19 60 43 31 
47 499 85 48 12 56 30 
48 499 2 76 50 59 98 
49 499 29 70 67 39 43 
50 499 53 31 28 28 33 
51 499 94 29 44 41 34 
52 499 2 80 95 93 82 
53 499 36 51 53 76 70 
54 499 61 21 23 35 28 
55 499 10 90 83 74 53 
56 499 84 40 11 26 29 
57 499 11 71 51 68 69 
58 499 82 43 47 38 14 
59 499 78 48 40 24 49 
60 499 57 67 29 51 69 
61 499 20 66 79 42 59 
62 499 16 45 87 60 89 
63 499 73 61 35 23 38 
64 499 77 41 28 25 13 
65 499 33 78 50 70 37 
66 499 10 55 65 89 68 
67 499 99 16 13 0 7 
68 499 79 25 16 55 44 
69 499 67 20 53 54 55 
70 499 34 42 74 44 49 
71 499 50 32 51 51 72 
72 499 47 69 47 56 38 
73 499 65 66 19 63 65 
74 499 38 63 46 46 54 
75 499 2 54 80 74 54 
76 499 61 33 38 42 24 
77 499 66 51 42 38 53 
78 499 87 48 50 11 36 
79 499 51 59 40 40 63 
80 499 64 67 19 26 41 
81 499 97 12 37 39 29 
82 499 91 51 10 50 30 
83 499 32 74 69 76 53 
84 499 12 45 71 47 68 
85 499 52 56 31 46 61 
86 499 32 72 82 73 52 
87 499 71 27 38 53 19 
88 499 70 30 56 36 31 
89 499 82 25 27 33 33 
90 499 7 74 70 50 91 
91 499 75 57 22 42 58 
92 499 27 45 83 46 66 
93 499 20 74 72 82 57 
94 499 41 69 64 73 44 
95 499 44 38 63 61 54 
96 499 71 18 62 50 42 
97 499 68 25 48 36 43 
98 499 58 56 62 57 46 
99 499 36 71 53 56 74 
100 499 34 64 37 79 82 
101 499 94 7 5 35 46 
102 499 45 65 52 67 63 
103 499 37 76 47 67 36 
104 499 52 29 58 50 49 
105 499 42 33 71 28 60 
106 499 38 56 36 44 68 
107 499 29 50 43 48 75 
108 499 95 36 16 32 50 
109 499 3 82 91 66 51 
110 499 29 68 64 67 75 
111 499 39 74 73 37 78 
112 499 36 32 66 76 34 
113 499 92 30 28 14 40 
114 499 55 66 56 71 64 
115 499 43 35 69 48 68 
116 499 76 14 58 52 48 
117 499 41 61 33 47 78 
118 499 2 60 87 49 98 
119 499 50 44 45 63 50 
120 499 64 49 27 66 48 
121 499 8 52 50 69 79 
122 499 47 73 64 72 63 
123 499 75 34 52 57 28 
124 499 38 60 80 44 51 
125 499 70 55 20 30 46 
126 499 27 45 50 43 45 
127 499 30 56 39 75 59 
128 499 9 77 69 68 61 
129 499 66 25 58 55 17 
130 499 81 16 10 42 26 
131 499 79 59 52 13 30 
132 499 74 25 35 23 32 
133 499 98 24 10 29 8 
134 499 44 70 58 67 56 
135 499 30 37 67 80 77 
136 499 32 75 60 42 69 
137 499 50 37 52 71 67 
138 499 27 67 50 37 62 
139 499 83 41 9 12 56 
140 499 42 44 34 32 59 
141 499 73 26 23 17 29 
142 499 67 60 16 57 64 
143 499 23 54 74 46 86 
144 499 94 16 36 35 36 
145 499 27 82 70 46 63 
146 499 45 40 53 56 52 
147 499 60 63 39 69 40 
148 499 87 34 16 47 12 
149 499 30 80 70 35 63 
150 499 56 43 70 28 26 
151 499 49 51 39 59 28 
152 499 31 57 47 82 83 
153 499 37 74 77 72 72 
154 499 25 75 70 62 41 
155 499 20 42 70 53 83 
156 499 9 95 62 53 47 
157 499 43 43 48 72 70 
158 499 28 70 83 43 64 
159 499 79 26 13 36 17 
160 499 42 37 52 33 45 
161 499 47 69 71 70 36 
162 499 38 33 66 45 44 
163 499 88 6 27 16 18 
164 499 20 72 59 76 63 
165 499 64 26 27 66 65 
166 499 43 30 58 43 52 
167 499 83 49 13 42 47 
168 499 37 38 40 58 69 
169 499 59 33 41 43 62 
170 499 75 29 51 35 26 
171 499 23 45 74 53 53 
172 499 53 52 23 62 36 
173 499 97 10 8 5 40 
174 499 4 57 86 88 76 
175 499 70 40 48 18 32 
176 499 90 26 17 51 6 
177 499 31 67 76 62 75 
178 499 98 26 21 23 3 
179 499 53 66 63 60 56 
180 499 74 19 41 28 25 
181 499 96 18 6 49 47 
182 499 75 43 20 52 27 
183 499 76 13 21 27 59 
184 499 57 53 35 34 65 
185 499 4 77 49 68 89 
186 499 57 48 24 33 36 
187 499 74 60 25 56 52 
188 499 27 53 36 38 57 
189 499 84 36 51 37 36 
190 499 27 48 85 71 62 
191 499 37 71 51 53 71 
192 499 48 51 26 61 31 
193 499 93 16 7 22 21 
194 499 57 67 40 39 41 
195 499 12 87 48 50 47 
196 499 45 30 34 66 67 
197 499 33 61 55 65 43 
198 499 53 56 59 33 66 
199 499 50 25 71 56 47 
200 499 73 49 52 57 33 
201 499 7 62 65 75 90 
202 499 16 46 81 52 55 
203 499 13 82 51 73 69 
204 499 11 73 82 47 63 
205 499 11 66 58 68 55 
206 499 7 65 52 76 68 
207 499 65 48 46 19 56 
208 499 3 89 63 90 88 
209 499 86 27 43 27 19 
210 499 27 74 61 71 85 
211 499 53 57 59 66 31 
212 499 85 9 17 55 18 
213 499 63 54 46 49 23 
214 499 40 53 46 44 33 
215 499 56 35 50 35 44 
216 499 22 59 65 84 59 
217 499 24 50 82 44 72 
218 499 28 84 71 50 82 
219 499 58 36 53 35 52 
220 499 66 38 21 45 49 
221 499 22 82 73 72 40 
222 499 89 48 36 39 25 
223 499 72 59 48 25 43 
224 499 96 4 36 33 23 
225 499 58 24 33 58 46 
226 499 2 53 97 87 77 
227 499 76 12 31 54 57 
228 499 81 30 30 29 26 
229 499 43 31 73 73 72 
230 499 37 66 44 62 80 
231 499 7 55 65 84 95 
232 499 4 80 64 88 70 
233 499 59 51 34 62 38 
234 499 86 46 20 16 42 
235 499 87 12 25 42 24 
236 499 17 72 52 58 87 
237 499 82 38 43 53 57 
238 499 46 37 75 36 72 
239 499 57 43 58 52 30 
240 499 96 16 29 51 33 
241 499 44 54 58 45 56 
242 499 20 82 68 40 55 
243 499 84 42 28 23 14 
244 499 78 28 29 52 33 
245 499 10 57 94 45 60 
246 499 99 0 25 32 21 
247 499 67 21 42 21 55 
248 499 14 59 54 51 50 
249 499 3 52 66 90 85 
250 499 47 70 28 59 39 
251 499 36 47 48 72 51 
252 499 15 56 51 51 89 
253 499 46 49 63 40 60 
254 499 33 80 51 54 64 
255 499 35 34 50 34 40 
256 499 68 41 42 60 54 
257 499 82 10 31 29 14 
258 499 98 6 44 8 3 
259 499 78 36 41 20 42 
260 499 39 46 42 35 62 
261 499 47 41 60 39 34 
262 499 96 34 25 28 11 
263 499 24 81 79 41 62 
264 499 70 62 25 56 41 
265 499 31 64 48 80 77 
266 499 71 44 56 40 26 
267 499 56 51 47 46 70 
268 499 35 65 77 72 73 
269 499 22 88 53 55 82 
270 499 97 39 5 44 42 
271 499 67 43 65 63 40 
272 499 92 14 25 35 34 
273 499 68 57 16 44 58 
274 499 38 63 58 45 45 
275 499 85 15 28 37 36 
